timestamp,page_id,status,qa_count,tokens_input,tokens_output,cost_usd
2026-02-09T22:14:19.794411,11-61a_engine,success,12,1889,883,0.0189
2026-02-09T22:14:37.608524,11-61b_engine,success,12,1889,842,0.0183
2026-02-09T22:14:53.059075,11-62_engine,success,12,1888,810,0.0178
2026-02-09T22:15:09.415146,11-63_engine,success,12,1888,806,0.0178
2026-02-09T22:15:27.014516,11-64_engine,success,12,1888,810,0.0178
2026-02-09T22:15:44.524688,11-65_engine,success,12,1888,852,0.0184
2026-02-09T22:15:56.778635,11-66_engine,success,12,1888,633,0.0152
2026-02-09T22:16:12.410022,11-67_engine,success,12,1888,802,0.0177
2026-02-09T22:16:30.441868,11-68_engine,success,12,1888,860,0.0186
2026-02-09T22:16:48.616404,11-69_engine,success,12,1888,828,0.0181
2026-02-09T22:17:03.064094,11-70_engine,success,12,1888,688,0.0160
2026-02-09T22:17:18.154926,11-71_engine,success,12,1888,765,0.0171
2026-02-09T22:17:33.070264,11-72_engine,success,12,1888,734,0.0167
2026-02-09T22:17:46.991256,11-73_engine,success,12,1888,787,0.0175
2026-02-09T22:18:04.530729,11-74_engine,success,12,1888,916,0.0194
2026-02-09T22:18:20.785478,11-75_engine,success,12,1888,772,0.0172
2026-02-09T22:18:35.873912,11-76_engine,success,12,1888,770,0.0172
2026-02-09T22:18:51.115055,11-77_engine,success,12,1888,797,0.0176
2026-02-09T22:19:04.698323,11-78_engine,success,12,1888,727,0.0166
2026-02-09T22:19:18.541691,11-78b_engine,success,12,1889,705,0.0162
2026-02-09T22:19:36.778622,11-79_engine,success,12,1888,887,0.0190
2026-02-09T22:19:44.653328,12-00-index-a_engine-e,success,6,1747,382,0.0110
2026-02-09T22:19:51.444699,12-00-index-b_engine-e,success,6,1747,356,0.0106
2026-02-09T22:19:59.226835,12-00-index-c_engine-e,success,6,1747,363,0.0107
2026-02-09T22:20:06.624065,12-00-index-d_engine-e,success,6,1747,323,0.0101
2026-02-09T22:20:14.508427,12-00-index-e_engine-e,success,6,1747,368,0.0108
2026-02-09T22:20:34.916219,12-00_engine-e,success,12,1893,931,0.0196
2026-02-09T22:20:47.464310,12-01_engine-e,success,8,1754,569,0.0138
2026-02-09T22:21:02.790559,12-01a_engine-e,success,12,1894,693,0.0161
2026-02-09T22:21:18.040286,12-02_engine-e,success,12,1893,806,0.0178
2026-02-09T22:21:36.506793,12-03_engine-e,success,12,1893,838,0.0182
2026-02-09T22:21:52.044132,12-04_engine-e,success,12,1893,753,0.0170
2026-02-09T22:22:11.435286,12-05_engine-e,success,12,1893,848,0.0184
2026-02-09T22:22:29.949967,12-06_engine-e,success,12,1893,845,0.0184
2026-02-09T22:22:46.890111,12-07_engine-e,success,12,1893,835,0.0182
2026-02-09T22:22:58.633724,12-08_engine-e,success,8,1754,588,0.0141
2026-02-09T22:23:14.352016,12-09_engine-e,success,12,1893,713,0.0164
2026-02-09T22:23:35.032939,12-100_engine-e,success,12,1893,915,0.0194
2026-02-09T22:23:47.069002,12-101_engine-e,success,8,1754,490,0.0126
2026-02-09T22:24:00.985018,12-102_engine-e,success,8,1754,559,0.0136
2026-02-09T22:24:12.030170,12-103_engine-e,success,10,1743,657,0.0151
2026-02-09T22:24:22.706229,12-104_engine-e,success,10,1804,569,0.0139
2026-02-09T22:24:33.988260,12-105_engine-e,success,8,1754,514,0.0130
2026-02-09T22:24:49.029732,12-106_engine-e,success,8,1754,671,0.0153
2026-02-09T22:25:02.679528,12-107_1_engine-e,success,10,1804,638,0.0150
2026-02-09T22:25:14.889498,12-107_2_engine-e,success,9,1804,566,0.0139
2026-02-09T22:25:25.672481,12-107_3_engine-e,success,10,1804,558,0.0138
2026-02-09T22:25:39.534240,12-107_4_engine-e,success,10,1745,769,0.0168
2026-02-09T22:25:50.041959,12-107_engine-e,success,10,1743,611,0.0144
2026-02-09T22:26:04.594324,12-107a_engine-e,success,10,1744,819,0.0175
2026-02-09T22:26:15.948431,12-108_1_engine-e,success,6,1745,422,0.0116
2026-02-09T22:26:28.557726,12-108_engine-e,success,10,1790,660,0.0153
2026-02-09T22:26:43.947503,12-10_engine-e,success,10,1790,730,0.0163
2026-02-09T22:27:05.017090,12-110_engine-e,success,10,1790,919,0.0192
2026-02-09T22:27:25.996002,12-111_engine-e,success,12,1893,836,0.0182
2026-02-09T22:27:39.818848,12-112_2_engine-e,success,10,1790,627,0.0148
2026-02-09T22:27:56.126117,12-112_3_engine-e,success,12,1895,857,0.0185
2026-02-09T22:28:12.182536,12-112_engine-e,success,12,1893,795,0.0176
2026-02-09T22:28:27.003078,12-113_engine-e,success,12,1893,703,0.0162
2026-02-09T22:28:40.130909,12-114_1_engine-e,success,12,1895,697,0.0161
2026-02-09T22:28:56.335334,12-114_engine-e,success,12,1893,805,0.0178
2026-02-09T22:29:12.088366,12-115_engine-e,success,12,1893,807,0.0178
2026-02-09T22:29:29.603410,12-130_engine-e,success,12,1893,813,0.0179
2026-02-09T22:29:47.066138,12-131_engine-e,success,12,1893,770,0.0172
2026-02-09T22:30:01.221619,12-132_1_engine-e,success,12,1895,666,0.0157
2026-02-09T22:30:19.850734,12-132_2_engine-e,success,12,1895,855,0.0185
2026-02-09T22:30:38.845285,12-132_engine-e,success,12,1893,892,0.0191
2026-02-09T22:30:54.402094,12-133_engine-e,success,12,1893,728,0.0166
2026-02-09T22:31:13.547927,12-134_engine-e,success,12,1893,772,0.0173
2026-02-09T22:31:29.278935,12-135_engine-e,success,12,1893,778,0.0173
2026-02-09T22:31:48.691178,12-140_engine-e,success,10,1790,755,0.0167
2026-02-09T22:32:08.760792,12-141_engine-e,success,12,1893,880,0.0189
2026-02-09T22:32:24.899917,12-142_1_engine-e,success,12,1895,765,0.0172
2026-02-09T22:32:37.727331,12-142_2_engine-e,success,12,1895,670,0.0157
2026-02-09T22:32:51.768029,12-142_3_engine-e,success,12,1895,752,0.0170
2026-02-09T22:33:09.464955,12-142_engine-e,success,12,1893,756,0.0170
2026-02-09T22:33:23.290349,12-143_1_engine-e,success,12,1895,753,0.0170
2026-02-09T22:33:38.447093,12-143_2_engine-e,success,12,1895,696,0.0161
2026-02-09T22:33:57.240122,12-143_engine-e,success,12,1893,899,0.0192
2026-02-09T22:34:11.685198,12-150_engine-e,success,10,1790,630,0.0148
2026-02-09T22:34:27.097481,12-151_engine-e,success,12,1893,727,0.0166
2026-02-09T22:34:42.466780,12-152_engine-e,success,12,1893,789,0.0175
2026-02-09T22:34:58.533737,12-153_engine-e,success,12,1893,733,0.0167
2026-02-09T22:35:15.832469,12-154_1_engine-e,success,12,1895,792,0.0176
2026-02-09T22:35:32.421250,12-154_engine-e,success,12,1893,724,0.0165
2026-02-09T22:35:48.412606,12-155_engine-e,success,12,1893,751,0.0169
2026-02-09T22:35:59.968779,12-160_engine-e,success,10,1804,585,0.0142
2026-02-09T22:36:13.494475,12-200_engine-e,success,10,1790,636,0.0149
2026-02-09T22:36:29.768924,12-20_engine-e,success,10,1790,653,0.0152
2026-02-09T22:36:48.219961,12-21_engine-e,success,12,1893,893,0.0191
2026-02-09T22:37:06.226153,12-22_engine-e,success,12,1893,819,0.0180
2026-02-09T22:37:20.414617,12-23_engine-e,success,10,1790,626,0.0148
2026-02-09T22:37:37.461969,12-24_engine-e,success,12,1893,796,0.0176
2026-02-09T22:37:55.317584,12-40_engine-e,success,10,1790,720,0.0162
2026-02-09T22:38:14.231188,12-41_engine-e,success,12,1893,827,0.0181
2026-02-09T22:38:30.418541,12-42_engine-e,success,12,1893,708,0.0163
2026-02-09T22:38:45.255745,12-43_engine-e,success,12,1936,793,0.0177
2026-02-09T22:39:00.758734,12-44_engine-e,success,12,1893,745,0.0169
2026-02-09T22:39:18.332527,12-45_engine-e,success,12,1936,827,0.0182
2026-02-09T22:39:35.600094,12-46_engine-e,success,12,1893,783,0.0174
2026-02-09T22:39:52.344528,12-50_engine-e,success,10,1790,753,0.0167
2026-02-09T22:40:07.490642,12-51_engine-e,success,12,1893,701,0.0162
2026-02-09T22:40:24.073682,12-52_engine-e,success,12,1893,818,0.0179
2026-02-09T22:40:40.159607,12-53_engine-e,success,12,1893,795,0.0176
2026-02-09T22:40:47.966334,13-00-index-a_fuel-sys,success,6,1746,363,0.0107
2026-02-09T22:41:00.443480,13-613_fuel-sys,success,12,1892,688,0.0160
2026-02-09T22:41:14.975017,13-620_fuel-sys,success,12,1892,738,0.0167
2026-02-09T22:41:29.618259,13-621_fuel-sys,success,12,1892,785,0.0175
2026-02-09T22:41:46.205718,13-622_fuel-sys,success,12,1892,823,0.0180
2026-02-09T22:42:01.602725,13-626_fuel-sys,success,12,1892,749,0.0169
2026-02-09T22:42:18.316005,13-627_fuel-sys,success,12,1892,749,0.0169
2026-02-09T22:42:34.653101,13-629_fuel-sys,success,12,1892,805,0.0178
2026-02-09T22:42:50.698219,13-630_fuel-sys,success,12,1892,840,0.0183
2026-02-09T22:43:02.822126,13-631_fuel-sys,success,12,1892,669,0.0157
2026-02-09T22:43:17.788016,13-632_fuel-sys,success,12,1892,816,0.0179
2026-02-09T22:43:33.820551,13-640_fuel-sys,success,12,1892,782,0.0174
2026-02-09T22:43:51.114248,13-641_fuel-sys,success,12,1892,823,0.0180
2026-02-09T22:44:05.070179,13-642_fuel-sys,success,12,1892,673,0.0158
2026-02-09T22:44:21.150468,13-643_fuel-sys,success,12,1892,782,0.0174
2026-02-09T22:44:36.817785,13-700_fuel-sys,success,12,1892,784,0.0174
2026-02-09T22:44:57.411871,13-700a_fuel-sys,success,12,1893,874,0.0188
2026-02-09T22:45:15.326659,13-701_fuel-sys,success,12,1892,868,0.0187
2026-02-09T22:45:33.953828,13-702_fuel-sys,success,12,1892,787,0.0175
2026-02-09T22:45:48.685356,13-703_fuel-sys,success,12,1892,818,0.0179
2026-02-09T22:46:04.396933,13-710_fuel-sys,success,12,1892,773,0.0173
2026-02-09T22:46:22.612966,13-713_fuel-sys,success,12,1892,904,0.0192
2026-02-09T22:46:37.860425,13-720_fuel-sys,success,12,1892,718,0.0164
2026-02-09T22:46:53.921620,13-730_fuel-sys,success,12,1892,742,0.0168
2026-02-09T22:47:12.024938,13-731_fuel-sys,success,12,1892,915,0.0194
2026-02-09T22:47:32.034178,13-732_fuel-sys,success,12,1892,1039,0.0213
2026-02-09T22:47:40.751512,13-750_fuel-sys,success,10,1803,554,0.0137
2026-02-09T22:47:55.813419,13-760_fuel-sys,success,12,1892,718,0.0164
2026-02-09T22:48:12.380509,13-762_fuel-sys,success,12,1892,795,0.0176
2026-02-09T22:48:29.275961,13-771_fuel-sys,success,12,1892,858,0.0185
2026-02-09T22:48:45.871844,13-781_fuel-sys,success,12,1892,722,0.0165
2026-02-09T22:49:00.119365,13-800_fuel-sys,success,10,1789,716,0.0161
2026-02-09T22:49:16.590485,13-801_fuel-sys,success,12,1892,905,0.0193
2026-02-09T22:49:33.489716,13-802_fuel-sys,success,12,1892,920,0.0195
2026-02-09T22:49:48.913324,13-803_fuel-sys,success,12,1892,809,0.0178
2026-02-09T22:50:05.102134,13-804_fuel-sys,success,10,1789,736,0.0164
2026-02-09T22:50:18.649198,13-805_fuel-sys,success,10,1789,680,0.0156
2026-02-09T22:50:30.054464,13-806_fuel-sys,success,10,1803,552,0.0137
2026-02-09T22:50:44.352519,13-810_fuel-sys,success,10,1789,677,0.0155
2026-02-09T22:50:58.192723,13-811_fuel-sys,success,10,1789,620,0.0147
2026-02-09T22:51:13.128385,13-812_fuel-sys,success,10,1789,700,0.0159
2026-02-09T22:51:26.470302,13-813_fuel-sys,success,12,1892,705,0.0163
2026-02-09T22:51:42.934919,13-814_fuel-sys,success,10,1789,910,0.0190
2026-02-09T22:51:59.220322,13-815_fuel-sys,success,12,1892,893,0.0191
2026-02-09T22:52:15.799734,13-816_fuel-sys,success,12,1892,879,0.0189
2026-02-09T22:52:35.793132,13-850_fuel-sys,success,10,1789,1035,0.0209
2026-02-09T22:52:48.956464,13-851_fuel-sys,success,10,1789,656,0.0152
2026-02-09T22:53:03.212070,13-852_fuel-sys,success,10,1789,657,0.0152
2026-02-09T22:53:20.857427,13-853_fuel-sys,success,10,1789,744,0.0165
2026-02-09T22:53:35.290727,13-854_fuel-sys,success,10,1789,723,0.0162
2026-02-09T22:53:49.408358,13-855_fuel-sys,success,10,1789,649,0.0151
2026-02-09T22:54:03.346752,13-856_fuel-sys,success,10,1789,626,0.0148
2026-02-09T22:54:25.575963,13-900_fuel-sys,success,10,1789,1112,0.0220
2026-02-09T22:54:40.146740,13-901_fuel-sys,success,10,1789,630,0.0148
2026-02-09T22:54:53.328249,13-902_fuel-sys,success,10,1789,639,0.0150
2026-02-09T22:55:11.633245,13-903_fuel-sys,success,12,1892,882,0.0189
2026-02-09T22:55:27.429422,13-904_fuel-sys,success,12,1892,727,0.0166
2026-02-09T22:55:44.100310,13-906_fuel-sys,success,12,1892,834,0.0182
2026-02-09T22:55:56.916722,13-907_fuel-sys,success,10,1789,624,0.0147
2026-02-09T22:56:09.491547,13-908_fuel-sys,success,12,1892,692,0.0161
2026-02-09T22:56:22.203968,13-909_fuel-sys,success,12,1892,671,0.0157
2026-02-09T22:56:34.786166,13-910_fuel-sys,success,12,1892,650,0.0154
2026-02-09T22:56:49.024775,13-911_fuel-sys,success,12,1892,709,0.0163
2026-02-09T22:57:05.105515,13-912_fuel-sys,success,10,1789,795,0.0173
2026-02-09T22:57:18.721831,13-932_fuel-sys,success,10,1803,598,0.0144
2026-02-09T22:57:27.560374,16-00-index-a_fuel-tan,success,6,1748,418,0.0115
2026-02-09T22:57:36.434529,16-00_fuel-tan,success,8,1755,449,0.0120
2026-02-09T22:57:46.999937,16-01_fuel-tan,success,8,1755,513,0.0130
2026-02-09T22:58:02.755656,16-02_fuel-tan,success,12,1894,732,0.0167
2026-02-09T22:58:17.089115,16-03_fuel-tan,success,12,1894,762,0.0171
2026-02-09T22:58:31.226535,16-04_fuel-tan,success,12,1894,702,0.0162
2026-02-09T22:58:45.972699,16-05_fuel-tan,success,12,1894,757,0.0170
2026-02-09T22:58:55.142327,16-06_fuel-tan,success,8,1755,480,0.0125
2026-02-09T22:59:12.204839,16-07_fuel-tan,success,12,1894,812,0.0179
2026-02-09T22:59:28.474693,16-08_fuel-tan,success,12,1894,722,0.0165
2026-02-09T22:59:44.766113,16-09_fuel-tan,success,12,1894,749,0.0169
2026-02-09T22:59:54.997456,16-10_fuel-tan,success,8,1755,478,0.0124
2026-02-09T23:00:11.956090,16-11_fuel-tan,success,12,1894,774,0.0173
2026-02-09T23:00:19.526696,17-00-index-a_radiator,success,6,1745,395,0.0112
2026-02-09T23:00:30.080372,17-01_radiator,success,8,1753,504,0.0128
2026-02-09T23:00:39.334060,17-02_radiator,success,8,1753,456,0.0121
2026-02-09T23:00:59.399435,17-03_radiator,success,12,1891,817,0.0179
2026-02-09T23:01:15.995472,17-04_1_radiator,success,12,1893,749,0.0169
2026-02-09T23:01:34.014510,17-04_radiator,success,12,1891,793,0.0176
2026-02-09T23:01:50.825993,17-05_radiator,success,12,1891,803,0.0177
2026-02-09T23:02:08.633646,17-06_1_radiator,success,12,1893,822,0.0180
2026-02-09T23:02:26.263418,17-06_radiator,success,12,1891,829,0.0181
2026-02-09T23:02:39.269195,17-07_radiator,success,12,1891,690,0.0160
2026-02-09T23:02:49.338576,18-00-index-a_exhaust-,success,6,1747,450,0.0120
2026-02-09T23:03:04.638074,18-01_exhaust-,success,12,1893,690,0.0160
2026-02-09T23:03:18.493673,18-02_exhaust-,success,12,1893,718,0.0164
2026-02-09T23:03:33.081511,18-03_exhaust-,success,12,1893,759,0.0171
2026-02-09T23:03:49.214284,18-04_exhaust-,success,12,1893,744,0.0168
2026-02-09T23:04:08.345399,18-05_exhaust-,success,12,1893,801,0.0177
2026-02-09T23:04:23.197685,18-06_exhaust-,success,12,1893,688,0.0160
2026-02-09T23:04:38.193271,18-07_exhaust-,success,12,1893,703,0.0162
2026-02-09T23:04:54.725222,18-08_exhaust-,success,12,1893,803,0.0177
2026-02-09T23:05:04.976109,18-09_exhaust-,success,8,1754,475,0.0124
2026-02-09T23:05:13.886721,1990-bmw-m3-electrical-troubleshooting-manual-00-00-cover,success,9,1892,514,0.0134
2026-02-09T23:05:21.367032,1990-bmw-m3-electrical-troubleshooting-manual-00-00-foreword,success,6,1893,343,0.0108
2026-02-09T23:05:28.741560,1990-bmw-m3-electrical-troubleshooting-manual-00-01-index-a,success,6,1894,332,0.0107
2026-02-09T23:05:37.236293,1990-bmw-m3-electrical-troubleshooting-manual-00-02-index-b,success,6,1894,395,0.0116
2026-02-09T23:05:48.202188,1990-bmw-m3-electrical-troubleshooting-manual-00-03,success,6,1891,455,0.0125
2026-02-09T23:06:01.508997,1990-bmw-m3-electrical-troubleshooting-manual-00-04,success,8,1891,603,0.0147
2026-02-09T23:06:14.206391,1990-bmw-m3-electrical-troubleshooting-manual-00-05,success,8,1891,497,0.0131
2026-02-09T23:06:29.926757,1990-bmw-m3-electrical-troubleshooting-manual-00-06,success,10,1891,772,0.0173
2026-02-09T23:06:46.263432,1990-bmw-m3-electrical-troubleshooting-manual-00-07,success,10,1891,671,0.0157
2026-02-09T23:06:58.125117,1990-bmw-m3-electrical-troubleshooting-manual-00-08,success,10,1891,578,0.0143
2026-02-09T23:07:07.460544,1990-bmw-m3-electrical-troubleshooting-manual-0670-00,success,8,1892,457,0.0125
2026-02-09T23:07:22.220264,1990-bmw-m3-electrical-troubleshooting-manual-0670-01,success,8,1892,712,0.0164
2026-02-09T23:07:33.368157,1990-bmw-m3-electrical-troubleshooting-manual-0670-02,success,8,1892,524,0.0135
2026-02-09T23:07:44.528180,1990-bmw-m3-electrical-troubleshooting-manual-0670-03,success,8,1892,518,0.0134
2026-02-09T23:07:54.996883,1990-bmw-m3-electrical-troubleshooting-manual-0670-04,success,8,1892,523,0.0135
2026-02-09T23:08:05.410935,1990-bmw-m3-electrical-troubleshooting-manual-0670-05,success,8,1892,508,0.0133
2026-02-09T23:08:16.579397,1990-bmw-m3-electrical-troubleshooting-manual-0670-06,success,8,1892,562,0.0141
2026-02-09T23:08:28.969082,1990-bmw-m3-electrical-troubleshooting-manual-0670-07,success,10,1957,632,0.0154
2026-02-09T23:08:40.565257,1990-bmw-m3-electrical-troubleshooting-manual-0670-08,success,8,1892,568,0.0142
2026-02-09T23:08:53.977500,1990-bmw-m3-electrical-troubleshooting-manual-0670-09,success,8,1892,613,0.0149
2026-02-09T23:09:07.782913,1990-bmw-m3-electrical-troubleshooting-manual-0670-10,success,10,1957,683,0.0161
2026-02-09T23:09:18.125539,1990-bmw-m3-electrical-troubleshooting-manual-0670-11,success,8,1892,474,0.0128
2026-02-09T23:09:30.422338,1990-bmw-m3-electrical-troubleshooting-manual-0670-12,success,8,1892,544,0.0138
2026-02-09T23:09:43.392727,1990-bmw-m3-electrical-troubleshooting-manual-0670-13,success,8,1892,591,0.0145
2026-02-09T23:09:55.298922,1990-bmw-m3-electrical-troubleshooting-manual-0670-14,success,8,1892,495,0.0131
2026-02-09T23:10:06.952022,1990-bmw-m3-electrical-troubleshooting-manual-0670-15,success,8,1892,560,0.0141
2026-02-09T23:10:19.872878,1990-bmw-m3-electrical-troubleshooting-manual-0670-16,success,8,1892,516,0.0134
2026-02-09T23:10:34.148369,1990-bmw-m3-electrical-troubleshooting-manual-1230-00,success,10,1957,694,0.0163
2026-02-09T23:10:45.175641,1990-bmw-m3-electrical-troubleshooting-manual-1240-00,success,8,1892,476,0.0128
2026-02-09T23:10:54.801783,1990-bmw-m3-electrical-troubleshooting-manual-1364-00,success,8,1892,443,0.0123
2026-02-09T23:26:14.312488,1990-bmw-m3-electrical-troubleshooting-manual-1364-01,success,8,1892,601,0.0147
2026-02-09T23:26:25.262605,1990-bmw-m3-electrical-troubleshooting-manual-1364-02,success,8,1892,534,0.0137
2026-02-09T23:26:37.760337,1990-bmw-m3-electrical-troubleshooting-manual-1364-03,success,8,1892,550,0.0139
2026-02-09T23:30:29.941370,1990-bmw-m3-electrical-troubleshooting-manual-1364-04,success,8,1892,573,0.0143
2026-02-09T23:30:41.145752,1990-bmw-m3-electrical-troubleshooting-manual-1364-05,success,8,1892,550,0.0139
2026-02-09T23:30:52.746756,1990-bmw-m3-electrical-troubleshooting-manual-1364-06,success,8,1892,540,0.0138
2026-02-09T23:31:04.693652,1990-bmw-m3-electrical-troubleshooting-manual-3243-00,success,8,1892,551,0.0139
2026-02-09T23:31:15.286904,1990-bmw-m3-electrical-troubleshooting-manual-3435-00,success,8,1892,453,0.0125
2026-02-09T23:32:17.059800,1990-bmw-m3-electrical-troubleshooting-manual-3450-00,success,8,1892,451,0.0124
2026-02-09T23:32:30.078141,1990-bmw-m3-electrical-troubleshooting-manual-3450-01,success,8,1892,600,0.0147
2026-02-09T23:32:42.427994,1990-bmw-m3-electrical-troubleshooting-manual-5116-00,success,8,1892,516,0.0134
2026-02-09T23:32:57.485055,1990-bmw-m3-electrical-troubleshooting-manual-5126-00,success,8,1892,632,0.0152
2026-02-10T00:59:52.540484,1990-bmw-m3-electrical-troubleshooting-manual-5126-01,success,8,1892,574,0.0143
2026-02-10T01:00:07.092868,1990-bmw-m3-electrical-troubleshooting-manual-5126A-00,success,10,1893,613,0.0149
2026-02-10T01:00:20.702264,1990-bmw-m3-electrical-troubleshooting-manual-5126A-01,success,10,1893,609,0.0148
2026-02-10T01:00:34.746638,1990-bmw-m3-electrical-troubleshooting-manual-5126A-02,success,10,1893,642,0.0153
2026-02-10T01:00:49.726125,1990-bmw-m3-electrical-troubleshooting-manual-5126A-03,success,12,1893,826,0.0181
2026-02-10T01:01:01.762031,1990-bmw-m3-electrical-troubleshooting-manual-5133-00,success,8,1892,540,0.0138
2026-02-10T01:01:15.069886,1990-bmw-m3-electrical-troubleshooting-manual-5200-00,success,10,1957,668,0.0159
2026-02-10T01:01:26.939918,1990-bmw-m3-electrical-troubleshooting-manual-5413-00,success,8,1892,535,0.0137
2026-02-10T01:01:39.914937,1990-bmw-m3-electrical-troubleshooting-manual-6100-00,success,8,1892,569,0.0142
2026-02-10T01:01:51.008841,1990-bmw-m3-electrical-troubleshooting-manual-6100-01,success,8,1892,553,0.0140
2026-02-10T01:02:05.549282,1990-bmw-m3-electrical-troubleshooting-manual-6100-02,success,10,1957,681,0.0161
2026-02-10T01:02:20.029427,1990-bmw-m3-electrical-troubleshooting-manual-6131-00,success,10,1957,680,0.0161
2026-02-10T01:02:34.534378,1990-bmw-m3-electrical-troubleshooting-manual-6160-00,success,8,1892,611,0.0148
2026-02-10T01:02:45.897499,1990-bmw-m3-electrical-troubleshooting-manual-6160-01,success,8,1892,553,0.0140
2026-02-10T01:02:58.286629,1990-bmw-m3-electrical-troubleshooting-manual-6210-00,success,8,1892,533,0.0137
2026-02-10T01:03:09.256407,1990-bmw-m3-electrical-troubleshooting-manual-6210-01,success,8,1892,509,0.0133
2026-02-10T01:03:19.997065,1990-bmw-m3-electrical-troubleshooting-manual-6210-02,success,8,1892,505,0.0133
2026-02-10T01:03:31.382773,1990-bmw-m3-electrical-troubleshooting-manual-6210-03,success,8,1892,524,0.0135
2026-02-10T01:03:41.619188,1990-bmw-m3-electrical-troubleshooting-manual-6210-04,success,8,1892,478,0.0128
2026-02-10T01:03:59.546617,1990-bmw-m3-electrical-troubleshooting-manual-6216-00,success,12,1892,859,0.0186
2026-02-10T01:04:09.802430,1990-bmw-m3-electrical-troubleshooting-manual-6216-01,success,8,1892,510,0.0133
2026-02-10T01:04:22.976571,1990-bmw-m3-electrical-troubleshooting-manual-6216-02,success,8,1892,614,0.0149
2026-02-10T01:04:33.536888,1990-bmw-m3-electrical-troubleshooting-manual-6216-03,success,8,1892,521,0.0135
2026-02-10T01:04:42.347867,1990-bmw-m3-electrical-troubleshooting-manual-6300-00,success,8,1892,413,0.0119
2026-02-10T01:04:56.671695,1990-bmw-m3-electrical-troubleshooting-manual-6300-01,success,10,1957,690,0.0162
2026-02-10T01:05:08.784839,1990-bmw-m3-electrical-troubleshooting-manual-6312-00,success,8,1892,583,0.0144
2026-02-10T01:05:23.643461,1990-bmw-m3-electrical-troubleshooting-manual-6312-01,success,10,1957,694,0.0163
2026-02-10T01:05:34.871768,1990-bmw-m3-electrical-troubleshooting-manual-6313-00,success,8,1892,537,0.0137
2026-02-10T01:05:47.465676,1990-bmw-m3-electrical-troubleshooting-manual-6313-01,success,8,1892,541,0.0138
2026-02-10T01:05:58.486367,1990-bmw-m3-electrical-troubleshooting-manual-6314-00,success,8,1892,509,0.0133
2026-02-10T01:06:08.491441,1990-bmw-m3-electrical-troubleshooting-manual-6320-00,success,7,1892,426,0.0121
2026-02-10T01:06:18.699746,1990-bmw-m3-electrical-troubleshooting-manual-6322-00,success,8,1892,498,0.0131
2026-02-10T01:06:29.482170,1990-bmw-m3-electrical-troubleshooting-manual-6325-00,success,8,1892,470,0.0127
2026-02-10T01:06:44.399590,1990-bmw-m3-electrical-troubleshooting-manual-6330-00,success,10,1957,710,0.0165
2026-02-10T01:07:00.245341,1990-bmw-m3-electrical-troubleshooting-manual-6410-00,success,12,1892,776,0.0173
2026-02-10T01:07:11.542260,1990-bmw-m3-electrical-troubleshooting-manual-6411-00,success,8,1892,538,0.0137
2026-02-10T01:07:25.996637,1990-bmw-m3-electrical-troubleshooting-manual-6411-01,success,10,1892,779,0.0174
2026-02-10T01:07:39.925723,1990-bmw-m3-electrical-troubleshooting-manual-6412-02,success,12,1892,752,0.0170
2026-02-10T01:07:52.300003,1990-bmw-m3-electrical-troubleshooting-manual-6413-00,success,8,1892,550,0.0139
2026-02-10T01:08:10.356029,1990-bmw-m3-electrical-troubleshooting-manual-6413-01,success,12,1892,903,0.0192
2026-02-10T01:08:26.809520,1990-bmw-m3-electrical-troubleshooting-manual-6413-02,success,12,1892,746,0.0169
2026-02-10T01:08:39.917547,1990-bmw-m3-electrical-troubleshooting-manual-6421-00,success,8,1892,616,0.0149
2026-02-10T01:08:58.863718,1990-bmw-m3-electrical-troubleshooting-manual-6421-01,success,10,1892,914,0.0194
2026-02-10T01:09:11.051334,1990-bmw-m3-electrical-troubleshooting-manual-6452-00,success,8,1892,561,0.0141
2026-02-10T01:09:20.977276,1990-bmw-m3-electrical-troubleshooting-manual-6452-01,success,8,1892,501,0.0132
2026-02-10T01:09:38.511266,1990-bmw-m3-electrical-troubleshooting-manual-6452-02,success,10,1892,859,0.0186
2026-02-10T01:09:53.194828,1990-bmw-m3-electrical-troubleshooting-manual-6452-03,success,11,1892,739,0.0168
2026-02-10T01:10:06.985508,1990-bmw-m3-electrical-troubleshooting-manual-6452-04,success,12,1892,727,0.0166
2026-02-10T01:10:20.169501,1990-bmw-m3-electrical-troubleshooting-manual-6454-00,success,9,1957,581,0.0146
2026-02-10T01:10:31.542919,1990-bmw-m3-electrical-troubleshooting-manual-6500-00,success,8,1892,524,0.0135
2026-02-10T01:10:45.571378,1990-bmw-m3-electrical-troubleshooting-manual-6500-01,success,10,1957,673,0.0160
2026-02-10T01:11:01.547350,1990-bmw-m3-electrical-troubleshooting-manual-6500A-00,success,10,1893,731,0.0166
2026-02-10T01:11:16.622313,1990-bmw-m3-electrical-troubleshooting-manual-6500A-01,success,12,1893,755,0.0170
2026-02-10T01:11:36.365550,1990-bmw-m3-electrical-troubleshooting-manual-6500A-02,success,12,1893,814,0.0179
2026-02-10T01:11:50.395488,1990-bmw-m3-electrical-troubleshooting-manual-6500A-03,success,10,1893,595,0.0146
2026-02-10T01:11:59.915350,1990-bmw-m3-electrical-troubleshooting-manual-6571-00,success,7,1892,429,0.0121
2026-02-10T01:12:11.298135,1990-bmw-m3-electrical-troubleshooting-manual-6581-00,success,8,1892,548,0.0139
